GEOID_T,EP_POV150,EP_UNEMP,EP_HBURD,EP_NOHSDP,EP_UNINSUR,EP_AGE65,EP_AGE17,EP_DISABL,EP_SNGPNT,EP_LIMENG,EP_MINRTY,EP_MUNIT,EP_MOBILE,EP_CROWD,EP_NOVEH,EP_GROUPQ
29201781000,27.02838483,5.5,17.50154607,11.3,9.9,19.5,19.2467596,14.7,8.658008658,0,9.195402299,0,36,2.721088435,1.2,2.518953289
36103135303,2.170073177,2.7,13.60989811,2.5,0,15.3,26.46107933,6.9,1.237263464,1.352426412,20.49241482,2.56593015,0,0.655021834,3.7,0
24510270401,16.41925326,6,33.53794643,6.7,1.7,13.9,19.22743056,5.9,13.28125,0,73.828125,15.62952243,0,0,15.5,3.146701389
36061013900,14.86307838,6.2,29.30449534,2.6,2.9,20.3,4.606815822,18.3,0,1.788633522,36.31643538,93.45974169,0,5.470737913,85.9,0.10384216
40125500800,18.41438703,6.4,27.56141402,6.1,3.2,23.8,21.38944223,14.9,7.429598562,0.265111347,24.20318725,7.013574661,3.5,0.778909527,6.2,1.693227092
45085001701,4.512372635,6,13.07308216,2.7,7.3,16.2,29.12699693,10.9,6.264185202,0.133712185,25.36711312,0,0,0.680889696,0,0
6075980501,100,-666666666,53.27868852,83,0,92.2,0,52.9,0,91.50326797,100,100,0,0,100,0
53033001500,5.081796032,1.8,6.440382942,1.8,0.8,21.1,14.79289941,9.6,1.653611836,0.396253602,20.50121824,3.990024938,0.7,0,4.3,0
51083930301,18.01619433,3.5,22.11453744,11.7,4.9,20.3,16.07287449,15,1.145374449,1.065643649,40.28340081,0,18.3,0,2.3,1.255060729
6001403501,25.30309834,5.3,44.18512658,5.5,4.7,18.1,5.365963179,14.6,1.068037975,7.892930679,61.78715761,74.21090387,0,2.254746835,34.5,0.449034576
6001437800,6.745098039,5,17.8358209,14.3,4.8,11.8,17.65048544,11.9,5.970149254,8.86280858,78.77669903,7.385524372,0.5,19.85074627,8.1,0.368932039
40125500901,11.81013374,5.6,10.39959016,7.4,10,21.8,21.68016576,15.3,2.971311475,0.416418798,26.87888491,0,7.7,1.588114754,0.7,0
51760060200,37.56345178,10.7,52.01900238,18.4,25,10.4,13.40085703,20.3,9.976247031,0.949367089,86.32645111,7.944389275,0,0.950118765,22.1,6.778340475
17097861013,7.937984496,3.9,22.65625,5.2,8.7,13.7,19.12028725,6.2,6.796875,0,22.3518851,14.46969697,1.9,0.625,5.1,3.500897666
48439113514,38.32497911,2.4,35.36507937,17.7,26.2,12.1,28.57142857,9.2,8.698412698,10.346349,67.5647452,36.67800454,0.2,9.714285714,5.5,0.229741019
28005950100,34.31924883,8.2,23.54104847,16.8,18.3,27.8,15.24223035,26.9,5.09396637,0.753118381,30.78153565,0,22.4,3.165182987,11.6,2.513711152
34039038702,3.27666913,3.1,9.781021898,2.5,2.5,15.9,20.23952096,6.7,2.481751825,0.976953908,20.43113772,5.98540146,0,0,5.7,2.586826347
37171931001,26.89108911,0.6,13.85729059,19.1,18.2,22.2,20.1980198,16.7,5.170630817,1.347935973,20.99009901,1.544050863,41,4.23991727,0.8,0
48187210506,20.72978924,9.4,30.78970719,8.4,8.2,14.8,22.67168391,17.4,7.985803017,0,45.81373471,0,22.1,1.863354037,0.8,1.222953904
12117020706,13.57057351,2.5,21.00469224,4.4,4.9,11.7,22.32925641,7,7.286778913,0,39.97185843,9.536637931,0,2.953353574,1.4,0
45019000400,44.72532815,3.6,51.33735979,7.5,4.7,16.6,7.460503218,8.8,3.710094909,0,24.13692218,49.18032787,0,0,26.6,39.96489175
6059001303,15.90262409,4,29.93262753,19.3,8.2,11.9,20.77861163,8.7,4.427333975,11.73863077,77.36085053,12.10251542,0,11.02021174,1.6,0.250156348
37131920101,33.38509317,13.6,26.48148148,19.2,10.3,18.8,28.57142857,19.6,11.11111111,0.616740088,55.21235521,3.434610304,11.2,0,18.5,0
30029000202,6.210191083,1.1,22.27488152,4.1,9.2,15,23.94904459,12.7,0.663507109,0,10.2866242,0,18.1,3.412322275,1.4,0
21029020202,9.360374415,6.8,20.21582734,3.7,2.1,17.5,21.26885075,13.6,3.597122302,0,2.912116485,0.548696845,0.1,1.438848921,1.2,0
13089021906,31.1103472,7.8,39.2513369,8.1,12.6,8.2,24.69093407,15.1,14.70588235,3.239540911,91.84409341,6.653225806,0,2.192513369,11.4,0.291895604
5051011601,9.174102036,3.9,23.12961012,7,10.1,26,20.91271599,17.3,2.476290832,3.341842655,12.33938857,10.30701754,4.4,1.685985248,10.6,3.94328755
5109953400,19.36389149,0.6,10.16949153,11.5,9.2,22.9,17.72684752,24,2.905569007,0.242130751,2.291861553,0,30.5,4.963680387,4.4,0
34021003001,6.14908966,8.3,22.68188302,3.8,1.1,24.7,16.15450644,8.4,10.0808369,0.216177265,8.377682403,1.43718127,0,0.760817879,3.3,0.137339056
33011025000,14.19427711,2.5,33.77862595,6.2,8.9,15.9,19.53765846,11.4,2.86259542,0,1.901565996,2.710843373,2,0,2.9,0.857568978
37065021600,19.72543353,10.6,21.73189009,15.5,8.8,16,17.61750987,14.6,3.663613655,0.07264802,34.23035522,0,55.8,0,5.9,0
12115002738,21.27582457,0.6,25.35832415,6.4,17.6,19.4,27.52657179,11.3,6.560088203,2.613240418,26.6798775,0.441014333,1.2,6.229327453,1.4,0
53033025702,6.523794516,5.1,17.14031972,7.6,2.6,12.7,21.26131751,9.1,2.397868561,2.398401066,39.21323759,10.12110727,0.5,0.79928952,2.4,1.1239463
28073020305,59.02045877,41.9,34.08071749,33.7,25.1,7.6,28.59744991,14.6,29.44693572,3.193222548,65.23982999,21.01449275,12.1,3.886397608,37.6,2.064359441
32003003650,10.98613654,12.1,33.562316,18,6.5,8.3,33.97855088,6.1,4.906771344,2.099817407,70.46821868,0,0,1.668302257,0,0
25013811200,19.02224282,4,29.91115499,13.8,2.7,23.3,16.01019462,17,10.71076012,0.125031258,12.32622799,5.436802974,7.1,0,16.2,0
45079011407,24.89770867,7.3,31.15553389,9.6,6.3,11.8,24.01470288,7.5,6.777181863,1.654168505,44.35368593,17.72648084,14.2,4.826913701,2.3,0
51081880101,25.8755354,3.9,21.64137156,13,8.9,20.9,22.67216295,20.2,6.913996627,0.912646675,60.91173618,0.585365854,16.5,2.698145025,6.3,3.758486906
42041011805,13.67914662,3.4,24.51708767,5.2,3,17.7,26.06149341,15.3,8.964834076,0,23.17506798,10.71428571,0,3.516592372,12.6,0.062748379
8031004302,5.524313596,1.3,18.38790932,6.2,2.3,9.7,24.8097916,5,11.58690176,0.287873336,28.28316242,0.576131687,1,0,5,1.157790275
48061010500,49.69302997,15.5,17.75956284,40.9,29.9,14.9,35.10292524,13.3,5.054644809,14.56386293,96.17190321,0.238948626,5.4,21.31147541,4,0
37119004900,54.71938776,13.7,54.43037975,12.2,11.5,21.9,23.79746835,25.4,20.25316456,0,94.43037975,2.008032129,4.8,0,8.4,0
19113001900,55.74127907,17.2,45.89041096,13.7,3.4,8.6,15.6114825,11.7,13.86986301,0.99378882,37.23948093,47.73022049,1.6,9.417808219,16.1,50.01966182
36047048500,28.97071872,4.6,38.35470085,11.5,10.2,7.2,7.320319432,8.7,2.243589744,8.180987203,53.6823425,41.25736739,0,8.226495726,64.6,0
51087200413,3.239740821,4.7,13.36528222,5.4,7.3,33.9,15.44276458,9.3,3.088391906,1.311402534,29.26565875,0,0,1.171458999,0.5,0
1069041700,26.54028436,3.2,19.76284585,21.5,15.4,22.6,27.72511848,20.7,7.90513834,0,15.16587678,0.476947536,18.4,0,4.9,0
27053102800,41.10003022,15.4,42.46031746,21.9,10.8,6.9,36.56559592,19.8,26.58730159,16.73241289,82.25758031,22.57142857,0,5.05952381,30.8,1.801260883
25017321100,15.49493375,10.9,30.90399439,5.1,2.7,23.3,18.18041635,18,8.444288718,3.693548387,24.64148034,33.15909833,10.4,2.137351086,9.7,1.32613724
17183010400,14.51016636,6.7,10.94527363,2.5,2.1,18.8,29.08587258,6.7,7.711442786,0,4.478301016,1.691093574,3.3,2.36318408,2.5,0.323176362
27165950100,18.13047162,2.5,22.73747195,14.6,6.8,19.6,25.65880721,12.8,9.124906507,5.199252802,23.02357836,6.57306956,4.7,0.074794316,3.2,2.357836338
6037301205,7.095553453,10.3,33.51800554,2.6,1.5,20.2,17.73888363,13.2,0,4.891304348,25.40208136,0,0,7.063711911,7.5,0.04730369
17031804506,9.053833605,2.8,26.01314348,5.5,4,20.9,20.45227136,8.8,1.095290252,4.872881356,34.94096458,12.858661,0,1.752464403,3.8,1.86111667
12071000305,32.16403162,5.7,48.75389408,27,39,11.4,26.97628458,8.3,9.501557632,22.9015544,85.57312253,3.435114504,0.6,6.386292835,19.5,0
49035114800,3.766578249,2.6,4.719101124,2.2,1.8,28.4,17.29399797,7.1,0.74906367,0,10.78331638,3.372434018,0,0,0.7,4.90844354
47093005907,7.012252592,2.6,10.703667,6,6,13.2,26.8803016,7.3,1.387512389,2.037845706,19.37794533,21.09025916,1.9,0,2.8,0
26009960300,23.5190409,5.5,21.06481481,5.3,5,33.5,17.11870377,20.4,1.62037037,0,1.620288834,1.024327785,9,0.694444444,3.2,0.352236703
36059302400,9.85801217,4.6,26.55811342,12.3,3.4,25.9,16.1663286,13.2,1.459854015,6.711979609,40.22312373,5.387029289,0,0.561482313,8.6,0.14198783
19061010201,15.32220315,2.8,13.79149135,4,0.6,10.7,33.01316809,7.4,9.864422627,0.049759496,5.112316034,0.384451089,4.5,0,3.4,0
48299970401,8.51800554,18.9,22.28412256,0,0.6,58.4,13.36565097,25.1,0,0,19.11357341,1.327742837,1.5,0,0.7,0
19113002900,19.65190571,2.3,33.33333333,12,8.1,19.6,13.29260586,9.3,4.011065007,0.398671096,17.40046345,19.01556584,0,0,4.5,3.370549821
40047000601,23.26468345,1.7,20.10771993,11.2,14.2,21.3,20.44013428,26.2,6.552962298,0,29.3920179,6.075949367,0,0,5.4,0.634091757
39099813601,11.39047619,1.6,18.40567613,3.7,0.9,28.2,15.31844802,14.8,3.046744574,0,3.166178624,4.489471593,5.6,0.751252087,4.3,3.221083455
6071011004,18.29393628,8,32.26837061,21.9,14.3,9.1,29.35779817,6.2,5.111821086,7.057546145,56.37104995,2.827380952,0,1.916932907,0,2.44648318
47089070400,23.50372463,2,15.1249156,11.2,6.1,16.9,20.90048606,13.2,4.051316678,0.615466952,8.365310821,0,18.3,2.430790007,3.7,0
48201413100,4.068805822,5.8,7.348560079,2.7,0.1,17.1,30.4995038,9.1,0,1.722319859,31.92193186,1.99818347,0,0,3.6,1.058551108
45079010701,35.96779004,1.4,31.59922929,11.4,16.1,15.5,28.95914107,25,20.80924855,5.629139073,99.79123173,0,1.4,0.385356455,12,0
12103024518,26.71063479,11.2,61.09839817,0,5.6,2.1,5.93569662,14.2,4.576659039,0,29.43116241,44.5021645,0,0,0,0
8119010104,20.10456274,5.2,32.6419214,2.7,12.4,17.9,18.88574127,9.5,4.475982533,0.829673011,12.84230406,17.54385965,7.1,3.056768559,0,0.330500472
6065042726,9.388009992,4.9,19.22606925,13.5,3.5,8.2,30.43523424,9.1,4.928716904,7.815964523,69.44011634,0,3.8,5.906313646,0.7,0
20091052807,3.071364047,0.5,8.869908016,0.8,1.6,19.9,29.85546522,4.3,4.402102497,0,7.904245709,0,0,0,0,0
8001060001,5.23538961,1.1,18.82926829,3.3,10.8,11.2,23.4,9.4,10.53658537,0,37,58.29428304,0,6.536585366,4.1,0
26163532400,70.09602195,15.8,43.30218069,12,4.5,16.7,15.87516961,28.4,11.37071651,0,88.1953867,33.64879075,0,4.205607477,38.2,3.867028494
12099007770,8.475033738,4.7,8.234126984,2.8,10,11,30.87248322,5.1,8.134920635,0.581234431,32.2147651,1.036757776,0,0,0,0
17201004002,16.02769802,4.7,19.67346939,4.3,1.6,16.2,23.06787634,10.5,6.816326531,0.283035556,9.122983871,5.736738703,0,0,0.5,0
55027961700,12.44732577,4.3,24.57002457,5.8,3.9,21.7,16.32719043,11.8,2.129402129,0.26560425,6.11057226,11.21351767,3.8,0.819000819,2.4,0.614290333
8069000300,6.723891273,4.8,23.85238524,3.2,7.9,15.2,17.77539342,5.4,3.870387039,0,8.47639485,1.191489362,0,0,1.4,0.250357654
34029728001,2.606882169,0,25.43252595,1.5,1.1,48.7,10.2189781,13.8,3.287197232,0,2.294056309,1.885057471,1.3,0,19.9,0
13045910106,32.91326909,12.4,36.71346854,20.5,16.2,15,32.11638251,11.7,10.03640146,8.414526129,47.20163084,0,29.5,5.252210088,2.9,0
6037236203,51.7365935,6.2,65.9043659,21.7,10,10.4,32.45345929,12.1,8.038808039,9.332469216,97.2492359,57.81057811,1.2,16.07761608,18.6,0
46103011200,20.49067035,0.3,23.9608802,4.9,8.6,14.7,26.63043478,7.9,4.156479218,0.14953271,16.40625,8.580106302,0.7,1.95599022,3.3,1.392663043
24031705501,15.79846285,1.2,33.92255892,7.1,1,13.5,14.43210931,7.7,0,2.808471455,43.12553373,81.27458694,0,1.094276094,42.3,0
17097863601,1.717384754,3.8,10.68635969,2,0.5,16.2,22.97859691,4,0,0.811738995,17.15219976,0,0,2.867072111,0,1.872770511
6111007201,9.647058824,5.8,14.00159109,1.3,4.1,21.2,17.90849673,13.5,2.386634845,2.374527793,20,0,0,0.795544948,4.3,0.91503268
25005641101,66.75657451,11.6,57.59109312,30.3,1.5,39.9,13.55360755,47.2,5.16194332,9.234073014,32.63654754,48.92665474,0,2.226720648,45.5,1.483479434
6007000401,14.55891425,5.2,24.73560517,3.9,1.1,6.9,28.34323162,8.2,3.525264395,2.113172106,37.4974401,27.06073753,5.2,1.997649824,1.4,0
4025000702,38.65002312,7.7,35.45454545,11.5,4.9,24.4,20.3125,15.7,1.136363636,3.297769156,20.22058824,0,34,4.090909091,3.9,0.045955882
12095014504,32.57992262,4.8,41.52505447,6.6,13.3,6.5,14.06187224,10.8,7.102396514,6.192851205,65.78947368,64.74164134,0,1.350762527,2,1.345922057
12127090804,18.73424439,2.9,21.0562651,7.5,13.1,14.5,22.97404661,10.3,10.21746634,0.344400055,22.52383475,1.360123648,8.9,1.208146358,3.3,0.079449153
17051950800,31.49451168,4.8,17.3969915,18.5,7.6,15.6,15.24170995,15.6,6.671026815,1.913774974,25.50938873,3.065603924,2.8,2.027468934,3.9,28.16620056
42001030400,16.97384588,2.3,23.16160282,16.6,9.6,20.6,20.55881338,17.8,6.825187142,2.482986941,8.847878579,2.33358837,10.8,4.007045354,9.2,2.397378406
13121010137,6.83929074,1.1,26.58371041,8.7,12.5,13.2,16.84617509,9.8,5.316742081,5.068608233,38.77381939,55.66899516,0,0,7.2,1.877934272
20173005700,21.6220352,1.9,25.46728972,15.8,13.2,14.9,24.20537897,21,11.68224299,2.771179731,27.97982885,1.996985682,5.7,1.752336449,3.4,0
39017001002,19.42053328,1.2,26.81460934,5.7,2.2,17.2,18.81167332,18.1,7.02727693,0,5.29078312,23.49048801,0,0.508552936,11.7,0.230946882
6025012004,43.48473567,19.9,49.56930305,30.3,7.3,11.9,33.39538347,11.9,9.397024276,31.29079806,95.16008935,4.506858263,0,10.96319499,2.7,0
48439106523,31.82430612,2.7,39.64208243,4.6,20.5,1.3,23.60549717,10.1,9.815618221,5.689215964,66.34330369,75.42372881,0,2.819956616,11.1,0
17099963400,18.15934066,2.3,17.71099744,9.2,3.2,21.3,23.21428571,21.4,9.335038363,0.609048724,11.78571429,0.736961451,0.5,2.557544757,1.3,0
48209010912,5.112665113,8.8,14.36327739,2.4,6.9,12.6,25.31468531,5.1,0,0.566801619,19.23853924,0,0,0,0,0
21061920401,33.24175824,3.7,11.40776699,11.4,7.4,14,20.26034713,23,4.692556634,0,6.775700935,0,35.2,2.022653722,1.5,0
18141010500,15.83892617,0.9,20.48475371,8.9,2,18,19.77911647,16,7.740422205,0.180505415,10.9437751,0,0.6,0.54730258,6.8,0
16083001301,12.51830161,1.4,13.32987552,12.2,9.6,12.9,35.07723696,14.3,4.149377593,1.078167116,20.76654037,0,11.1,3.890041494,0,0.466336345
36081018402,21.43752612,10.1,37.84665579,13.4,7.5,10.1,20.25844102,12.7,13.37683524,0.960279354,96.74864527,0,0,8.319738989,20.1,7.127969987
24003750803,27.68857104,10.5,35.87866109,16.4,3.5,11.8,29.35890558,18.5,12.58716876,3.057363402,57.45708155,34.14228723,0,3.661087866,9.2,0
36071011900,5.507603781,7.2,18.34677419,16.7,3,18.8,19.10304159,10,0.940860215,0.843197665,32.12290503,2.420306966,1.9,2.48655914,7.8,24.58100559
55141010500,14.66189857,1.1,18.73669269,5.4,5.7,20.2,20.06931317,14.5,8.090844571,0,3.528670447,25.09578544,2,0,4.3,4.505356018
12019031303,22.43346008,17.1,11.58759124,9.5,8.1,10.4,25.47528517,11.3,1.642335766,0,47.84537389,6.32183908,13,0,3.4,0
6111002800,21.51537884,5.7,25.52664188,7.8,7.3,12.1,23.44218095,13.4,3.139198678,3.37934317,37.98681845,12.46424193,1,3.841387856,5.5,1.992210905
47157007821,45.6449403,13.2,24.57927369,20.2,16.7,19.2,19.96476806,15.8,6.288751107,0,99.60853396,6.25,0.7,1.948627104,16.3,0.626345665
1009050400,19.71685972,5.5,15.67010309,21,10.4,16.7,19.05985101,20.1,7.010309278,0.875099443,14.8728487,0,33.9,1.786941581,8.7,0
36055015000,10.61492114,5.7,13.91509434,6.4,5.6,16.5,23.28548644,11.2,1.981132075,0.917782027,4.51887294,6.00896861,3.8,1.132075472,4.5,0.407584618
6037192410,15.01996008,7.1,27.64900662,5,3,15.9,13.44810379,5.3,1.931567329,3.379828326,42.53992016,26.07392607,0,1.710816777,8.6,0
39045030300,28.98243489,8.3,36.47058824,7.4,8.1,16.8,28.24992597,16.5,9.044117647,0,5.981640509,1.543624161,0,1.029411765,6.7,0
27003050821,3.662851197,1.3,16.12903226,1.4,0.2,10.7,26.62311147,6.5,6.240084611,0.600214362,22.76439363,0.443786982,0,0,1.4,0
12085001106,14.91997935,1.5,29.73365617,7.9,14.2,14,21.64859749,13.5,5.423728814,2.498176513,19.42866976,0.98206661,32,0,8.9,0
42075003300,18.25557809,0.9,23.22738386,19.8,2.7,27.6,15.75428333,14.5,0.366748166,0.880669309,16.46468868,0,1,0.611246944,9.4,17.59297952
42003473602,3.596770247,0.7,18.49192101,7.1,0.2,28.6,19.9756691,9.5,0.598444045,5.422937208,19.6107056,29.49917446,0.7,2.692998205,6.7,0.99756691
27137000900,24.3104919,2.3,33.6,2.2,2.9,14.1,20.84276018,11.7,10.21538462,0.294204178,15.3280543,17.42424242,0.4,2.030769231,5.4,0.650452489
42101029800,44.95517833,11.8,51.30249867,21.2,9.5,6.2,32.4156138,25.3,25.51834131,5.494736842,85.00848576,4.836345872,0.9,0,29.1,0.207429757
37031970305,23.92638037,6.6,39.83833718,9.3,14.4,26.7,8.47127556,13.4,3.464203233,1.373346897,29.25998053,9.863429439,2.8,0,13,13.87536514
42101000404,11.35087201,1.1,20.65829363,1,0.4,31.7,1.744014189,11.9,0.606323084,0,17.91309489,93.29132691,1.8,0,56.2,0
55047100400,12.39113222,2.9,22.05882353,4.3,4.8,28.6,18.25726141,12.8,5.964052288,0.157356412,2.112410411,3.824289406,9.6,0,3.1,3.772161449
48339691500,9.182663764,0.6,13.67483296,1.8,14,14.2,22.95665941,6.8,0.757238307,0.636383586,35.54324164,38.19617623,0,8.418708241,0.7,0
48061012004,8.239171375,0,18.86792453,10.9,6.8,38,14.35969868,27.5,4.667328699,3.398755385,65.30131827,0,51,4.468718967,11.4,0
39049007922,10.61758442,3.2,21.02957284,1.5,2.5,8,20.99363829,9.6,5.76852866,2.489229296,18.16116328,15.2767793,0,0.730193501,1.1,0
39015951600,30.2031204,5.2,30.89171975,14.9,10.3,27.9,18.16909295,26.3,4.777070064,0.319025522,7.838745801,3.215258856,25.6,2.802547771,9.2,4.143337066
37157040602,23.35415666,4.9,14.9321267,17.3,10.3,16.6,21.41830379,13.7,10.0678733,2.176088044,24.82031624,0,30.2,2.545248869,3.3,1.221849545
1075030102,29.29782082,5.4,29.12087912,15,2.6,22,21.61016949,25,3.159340659,0,3.329297821,0,21.8,1.510989011,8.4,1.150121065
34015502002,3.761410135,4.2,11.59889094,3.6,1.4,14.6,25.44853636,10.2,3.512014787,0.153662284,8.15234498,1.588628763,0,0,6.1,1.03871577
12011031203,22.91338583,1.9,46.6840052,3.5,10.6,52.3,2.283464567,19.1,1.170351105,0.236220472,13.93700787,96.88135593,0,0,3.5,0
40109108534,7.778590588,5.4,22.94985251,2.8,9.5,9.5,24.02597403,4.6,4.896755162,0.2787068,29.38912939,37.73087071,0,0,1.1,0.553150553
13021011100,83.79978471,15.7,45.96100279,24.2,16.4,15.2,37.60042849,14.7,21.7270195,0.133244504,95.3936797,5.917667238,0,6.963788301,40,1.821103374
42049002500,42.29583975,15.6,47.63779528,9,4.3,9.5,22.93261868,20.2,21.25984252,8.570268075,40.39050536,1.935483871,0,3.641732283,17.1,1.186830015
48029161304,32.82379674,12.4,17.94664511,37,26.7,12,28.99773616,19.2,7.760711399,15.00326158,98.27124923,0,13.4,9.943411479,0.6,0
48113013606,14.1439206,2.1,21.86394023,6.7,29.4,9.5,18.66885785,7.1,3.14589068,7.167352538,44.45357436,26.04242868,0,5.072748722,0.7,0.575184881
53053072409,5.108295872,3.7,14.21052632,2.9,2.8,23.7,20.88271353,11.7,3.684210526,0.424989375,12.95463833,0,0.6,1.157894737,0.8,0
1055001200,19.90236575,2.7,31.8863457,16.8,14,19.6,15.9218926,18.3,10.18153118,1.369327074,26.13593691,23.89270119,0,0,17,0
47097050400,22.20699109,4.5,16.15986099,22.2,12.2,19.6,24.53735435,24.7,5.821025195,0.649350649,8.63605209,0.732064422,14.3,2.2589053,8.6,0
26115832200,18.53146853,5.5,28.77419355,9.5,2.6,28.4,15.97145993,16.7,3.225806452,0,7.903402854,2.537485582,0,0,3.1,5.817782656
13077170603,8.946135831,3.6,18.31683168,7.8,4.8,14.5,25.10518934,7.8,5.130513051,1.700566856,27.20897616,0,0.7,2.475247525,1.2,0
21145031302,24.99254399,0.4,22.92647591,3.5,4.8,26.1,25.81216775,9.7,3.078594712,0,5.507974011,16.06657609,4.7,5.541470482,9.2,0.708800945
48479001717,46.98630137,3.5,25.5489022,33.8,38.2,6.4,27.91780822,8.8,8.682634731,28.67455963,96.38356164,23.12556459,24.6,17.66467066,0.8,6.219178082
46099010600,26.77540778,1,25.13595166,3.7,9,11.8,17.30994152,8.5,7.009063444,0.101605365,12.86549708,2.947154472,0,0.664652568,0.8,22.61208577
48201453300,48.94713262,19.7,64.22708618,38.1,47.3,7.3,39.85215054,8,15.66347469,9.823799179,95.51971326,55.35610886,0,22.29822161,9.8,0
19059450800,18.01044084,1.9,22.30919765,6.4,4.5,17,26.20412844,13.3,5.544683627,0.243309002,4.873853211,1.517911354,3.3,0.195694716,5,1.118119266
48459950700,11.45815055,4.4,12.2982749,11.3,15.5,14.1,21.70556238,15.4,1.22426266,0.240118212,16.93279523,0.188412624,27,3.227601558,1.7,0
37191000604,61.51108678,9.6,33.72898121,37.6,20.8,9.5,38.98809524,15.2,1.285855589,18.27291482,54.11255411,0,56.7,18.10089021,3.7,0.216450216
49049010221,14.90852472,1.1,32.79172821,1.8,9.5,3.9,47.02218762,12.6,0,0,14.13001168,25.70162482,0,4.431314623,0,0
12033002602,7.781350482,3.6,30.56206089,0.4,5.6,30.3,6.045016077,16,0,0,5.144694534,76.83178535,2.5,0,0.7,0
34015502202,10.25097207,5.1,19.57805907,3.2,12.2,21.9,20.12578616,8.1,12.48945148,3.9340577,30.50314465,13.75527426,0,0,1.7,0.838574423
34003023501,27.94117647,1.9,29.76190476,16.9,12.5,13.8,18.0518793,8.8,2.678571429,7.572443958,75.88671255,48.25033647,1.8,8.110119048,21.9,4.923239809
17143004802,16.38888889,6.6,19.41977501,9.3,6.3,19,22.52873563,16.8,4.381290705,0,8.367816092,2.396736359,0,2.664298401,4.7,0.873563218
12123950202,30.23411371,3.9,23.06425041,17.2,4.5,29.8,24.25187032,24,0.494233937,0,16.17830424,0,24.5,7.578253707,8.5,3.49127182
1073014301,22.76132715,5.2,25.34197264,12.7,8.2,25.3,14.1277203,28.1,1.871850252,0.561347233,48.44809133,4.516129032,2.4,0.719942405,15.6,0
27053100700,27.63437595,4.1,41.04991394,13.8,8.1,5.6,31.89812007,12.1,15.232358,3.296703297,64.79684657,3.175895765,2.8,7.228915663,4,0.333535476
39113050101,29.51091462,12.8,34.36819172,12,9.1,20.3,17.00078105,16.3,6.37254902,4.635402548,25.30590992,18.87150308,0,0,4.3,6.170268159
36029010202,22.8097622,6.1,28.0200143,5.8,6.4,6.9,18.02554028,10.5,11.50822016,0.100831863,64.07170923,4.466666667,0,0.571837026,21.8,21.51277014
51700030100,57.56363636,13.8,46.15384615,18.4,9.5,6.4,15.06555423,28.9,18.35811248,0.123946455,76.829559,58.75736476,0,2.133160957,43.6,36.37663886
51059491601,7.812199346,3.5,33.80012731,8.8,15.9,10,24.39869155,8.5,5.219605347,15.08779094,68.75120262,16.83229814,0,0.572883514,3.5,0
41001950400,22.79223159,7.8,22.64,8,10.7,26.2,19.64350673,20.6,0.64,0,8.7668243,7.732732733,10.2,0,12.6,2.437249909
48141004318,21.23130035,1,26.06341841,20.5,9.9,22.3,19.21749137,15.7,4.098994586,10.97597152,85.58688147,0,0,0.386697602,0,0.201380898
26123971200,24.83291562,2.6,24.70322216,13.2,8.7,15,25.32171025,16.5,5.313736574,3.334815474,14.52885015,3.927492447,15.2,3.787450537,3,1.805728518
53057940403,7.263574254,4.7,16.5394402,2.9,3.1,29.4,16.86443725,11,6.276505513,0.151457781,8.342322905,0.382555471,5.4,0.848176421,1.4,0
38053940100,50.7068803,7.9,4.081632653,5.1,38.4,3.6,44.7467167,13.6,7.142857143,8.994708995,95.684803,6.818181818,15.7,3.741496599,6.5,0.469043152
12001001907,18.98601399,6.9,27.92156863,8.5,10.8,22.2,16.18881119,23.4,6.509803922,1.229508197,17.48251748,2.379333787,33.9,0,2.2,0
12069030109,14.89315778,6.8,20.66706373,3.9,7.4,25.4,23.9275706,11.4,6.4919595,0,10.49795214,2.718550107,12.6,0.595592615,5.2,0.409571028
24510200702,39.21282799,5.5,37.73584906,10.4,1.7,14.9,24.56268222,20.5,17.35849057,0,95.26239067,0,0,0,46.4,0
39035122100,36.44343303,19.6,23.88167388,10.6,4.3,26.9,24.82070471,16.1,19.48051948,3.285761699,98.65918304,1.974983542,0.7,0.577200577,9.5,4.240723418
26161405100,36.8627451,3.9,35.71428571,5.8,3.4,10.5,16.58263305,10.7,5.086580087,0,21.06442577,0.889328063,5.1,1.298701299,6.3,1.176470588
6059075605,4.538139685,4.6,13.66197183,1.2,1,18.5,21.46983312,4.8,1.03286385,1.275890638,37.19512195,5.398230088,1.6,2.20657277,0,0.288831836
4013813900,6.104328524,3,21.09283196,3.3,8.1,9.3,26.95827233,10.5,5.464159812,0.174486235,32.21083455,0.373731981,2.1,0.763807286,2.5,0
26077000900,41.84938036,5.8,30.78651685,22.2,4.1,17.1,22.49761678,25,1.797752809,3.020833333,76.26310772,0,4,8.764044944,8.5,0.476644423
6037530902,44.32043651,7.1,40.50209205,43.7,10.3,15.7,31.89548928,11.1,13.38912134,23.99068323,99.16194232,23.22738386,0.5,16.9874477,25.2,0
26147637100,16.62682603,6.4,27.71084337,6.1,1.4,25.8,21.03340292,9.9,4.698795181,0.19509476,3.575156576,0,21.3,0.421686747,0,0.130480167
39121968402,57.69230769,12.4,5.357142857,32.8,6.3,5.2,3.089430894,22.4,0.595238095,1.440329218,36.13821138,17.69911504,4.4,1.19047619,19.6,89.06504065
45091060904,9.994321408,1.9,17.6541717,7.2,7.8,16.9,20.14480409,11,1.088270859,2.208835341,29.3157297,0,8,1.007658202,0.4,0
